145,164,289,344,2,180,0,132,12,94,30,61,54,32,87,10,137,0,144,44,112,53,87,67,68,85,57,109,48,135,53,170
299,164,444,318,9,0,47,10,78,27,103,49,121,78,136,109,145,147,92,154,90,124,79,102,65,82,48,65,24,53,0,42
237,135,313,165,0,7,12,3,25,3,37,1,50,1,63,0,76,3,71,27,60,25,50,26,39,25,29,27,19,28,9,30
252,409,358,441,0,3,15,6,31,10,47,10,62,8,78,2,94,0,106,18,89,24,72,27,55,30,38,32,20,31,3,26
219,441,392,488,9,11,34,21,59,23,83,23,108,21,132,12,156,0,173,18,144,30,116,42,87,45,59,47,29,41,0,29
197,210,288,317,0,107,1,78,7,53,22,35,36,17,62,8,89,0,91,21,66,25,50,36,37,49,27,65,23,85,21,107
293,212,392,307,2,0,28,5,51,14,67,30,80,49,91,70,99,95,72,93,70,70,62,54,52,40,37,30,20,22,0,18
245,297,344,341,0,6,15,5,30,4,46,3,61,2,76,1,92,0,99,37,83,38,68,39,53,40,37,41,22,42,7,44
250,335,338,357,0,6,14,5,28,4,42,3,56,2,70,1,85,0,88,17,73,17,58,18,44,19,29,20,14,21,0,22
207,334,379,402,19,12,43,32,67,43,90,44,112,40,134,26,155,0,172,13,145,44,117,62,89,68,60,64,30,49,0,25
120,505,463,551,0,0,57,0,114,0,171,0,228,0,285,0,343,0,342,46,285,45,228,45,171,45,114,45,57,45,1,45
68,115,132,149,2,0,12,0,22,1,33,1,43,2,53,2,64,3,64,34,53,33,42,33,32,33,21,32,10,32,0,32
63,174,139,204,0,0,12,0,25,0,38,0,50,0,63,0,76,1,75,30,62,30,50,30,38,30,25,30,13,30,1,30
64,200,142,226,2,2,14,1,27,1,39,1,52,0,64,0,77,0,78,26,65,25,52,25,39,25,26,24,13,24,0,24
