490,311,1072,462,0,0,97,0,194,0,291,0,388,0,485,0,582,0,582,151,485,151,388,151,291,151,194,151,97,151,0,151
511,605,1075,675,0,0,94,0,188,0,282,0,376,0,470,0,564,0,564,70,470,70,376,70,282,70,188,70,94,70,0,70
657,672,942,729,0,0,47,0,95,0,142,0,190,0,237,0,285,0,285,57,237,57,190,57,142,57,95,57,47,57,0,57
490,732,1103,797,0,0,102,0,204,0,306,0,408,0,510,0,613,0,613,65,510,65,408,65,306,65,204,65,102,65,0,65
631,799,932,854,0,0,50,0,100,0,150,0,200,0,250,0,301,0,301,55,250,55,200,55,150,55,100,55,50,55,0,55
524,857,1059,916,0,0,89,0,178,0,267,0,356,0,445,0,535,0,535,59,445,59,356,59,267,59,178,59,89,59,0,59
659,919,914,984,0,0,42,0,85,0,127,0,170,0,212,0,255,0,255,65,212,65,170,65,127,65,85,65,42,65,0,65
184,979,1376,1054,0,0,198,0,397,0,596,0,794,0,993,0,1192,0,1192,75,993,75,794,75,596,75,397,75,198,75,0,75
628,1057,929,1124,0,0,50,0,100,0,150,0,200,0,250,0,301,0,301,67,250,67,200,67,150,67,100,67,50,67,0,67
418,1173,1173,1231,0,0,125,0,251,0,377,0,503,0,629,0,755,0,755,58,629,58,503,58,377,58,251,58,125,58,0,58
332,1233,1241,1288,0,0,151,0,303,0,454,0,606,0,757,0,909,0,909,55,757,55,606,55,454,55,303,55,151,55,0,55
389,1290,1179,1347,0,0,131,0,263,0,395,0,526,0,658,0,790,0,790,57,658,57,526,57,395,57,263,57,131,57,0,57
540,1353,1038,1412,0,0,83,0,166,0,249,0,332,0,415,0,498,0,498,59,415,59,332,59,249,59,166,59,83,59,0,59
428,1423,1160,1498,0,0,122,0,244,0,366,0,488,0,610,0,732,0,732,75,610,75,488,75,366,75,244,75,122,75,0,75
194,1514,1358,1592,0,0,194,0,388,0,582,0,776,0,970,0,1164,0,1164,78,970,78,776,78,582,78,388,78,194,78,0,78
298,1599,1275,1664,0,0,162,0,325,0,488,0,651,0,814,0,977,0,977,65,814,65,651,65,488,65,325,65,162,65,0,65
218,1667,1363,1742,0,0,190,0,381,0,572,0,763,0,954,0,1145,0,1145,75,954,75,763,75,572,75,381,75,190,75,0,75
166,1753,1420,1831,0,0,209,0,418,0,627,0,836,0,1045,0,1254,0,1254,78,1045,78,836,78,627,78,418,78,209,78,0,78
1444,911,1536,968,0,0,15,0,31,0,46,0,62,0,77,0,92,0,92,57,77,57,62,57,46,57,31,57,15,57,0,57
1431,989,1536,1033,0,0,18,0,36,0,54,0,72,0,90,0,105,0,105,44,90,44,72,44,54,44,36,44,18,44,0,44
1431,1049,1532,1109,0,0,16,0,33,0,50,0,67,0,84,0,101,0,101,60,84,60,67,60,50,60,33,60,16,60,0,60
1438,1132,1522,1186,0,0,14,0,28,0,42,0,56,0,70,0,84,0,84,54,70,54,56,54,42,54,28,54,14,54,0,54
1444,1205,1534,1259,0,0,15,0,30,0,45,0,60,0,75,0,90,0,90,54,75,54,60,54,45,54,30,54,15,54,0,54
221,64,799,540,0,476,37,325,105,212,191,121,296,53,424,12,575,0,578,85,459,96,359,131,276,187,205,257,149,345,118,464
836,69,1361,561,25,0,161,25,272,77,363,150,434,243,491,351,525,483,424,492,390,386,348,289,285,214,206,156,113,113,0,91
