28,174,103,187,0,0,12,0,25,0,37,0,50,0,62,0,75,0,75,13,62,13,50,13,37,13,25,13,12,13,0,13
167,179,237,190,0,0,11,0,23,0,35,0,46,0,58,0,70,0,70,11,58,11,46,11,35,11,23,11,11,11,0,11
90,222,171,238,0,0,13,0,27,0,40,0,54,0,67,0,81,0,81,16,67,16,54,16,40,16,27,16,13,16,0,16
83,175,185,212,0,27,16,10,33,2,50,0,67,0,84,7,102,27,92,37,78,25,65,17,51,16,38,18,25,24,12,37
98,264,165,289,10,0,18,4,26,7,34,8,42,7,50,6,59,2,67,16,55,22,44,25,33,25,22,24,10,20,0,14
138,18,171,40,0,0,5,0,11,0,16,0,22,0,27,0,33,0,33,22,27,22,22,22,16,22,11,22,5,22,0,22
9,15,38,36,0,0,4,0,9,0,14,0,19,0,24,0,29,0,29,21,24,21,19,21,14,21,9,21,4,21,0,21
0,246,84,290,0,0,14,0,28,0,42,0,56,0,70,0,84,0,84,44,70,44,56,44,42,44,28,44,14,44,0,44
0,292,199,331,0,0,33,0,66,0,99,0,132,0,165,0,199,0,199,39,165,39,132,39,99,39,66,39,33,39,0,39
1,412,131,450,0,0,21,0,43,0,65,0,86,0,108,0,130,0,130,38,108,38,86,38,65,38,43,38,21,38,0,38
