666,568,1702,644,4,0,175,0,347,0,519,0,690,0,862,0,1034,0,1036,76,863,74,690,73,518,72,345,71,172,70,0,69
603,651,1767,724,3,2,196,1,389,1,583,1,776,0,969,0,1163,0,1164,73,970,72,776,71,582,71,388,70,194,69,0,69
374,718,1982,789,3,4,270,3,538,2,805,2,1073,1,1340,0,1608,0,1606,71,1338,70,1070,70,803,70,535,69,267,69,0,69
390,789,1962,855,3,5,263,4,524,3,785,2,1045,1,1306,0,1567,0,1572,62,1310,62,1048,63,786,64,524,64,262,65,0,66
370,853,2021,927,4,11,273,9,543,7,813,5,1083,3,1353,1,1623,0,1651,67,1375,68,1100,69,825,70,550,71,275,72,0,74
278,910,2094,988,18,17,309,14,601,11,893,8,1184,5,1476,2,1768,0,1816,69,1513,70,1210,72,908,73,605,75,302,76,0,78
353,988,2048,1067,0,7,282,5,565,4,847,3,1130,2,1412,1,1695,0,1661,69,1384,70,1107,72,831,74,554,75,277,77,1,79
486,1053,1877,1117,0,14,231,11,463,9,695,7,927,4,1159,2,1391,0,1391,64,1163,64,935,64,707,64,479,64,251,64,24,64
445,1107,1925,1365,48,5,280,99,513,152,746,171,978,148,1210,97,1443,0,1480,72,1233,193,986,251,740,258,493,241,246,196,0,74
844,1124,1549,1213,5,2,120,1,236,1,351,1,467,0,582,0,698,0,705,76,587,78,470,80,352,82,235,84,117,86,0,89
340,361,2005,719,0,285,277,109,555,36,833,0,1110,28,1387,106,1665,288,1607,348,1350,189,1094,114,839,101,584,124,329,187,75,358
