334,0,2294,420,9,226,332,197,653,141,975,101,1297,55,1619,10,1945,0,1960,151,1632,187,1305,233,978,278,651,319,323,354,0,420
592,2421,1494,2614,10,5,158,4,307,3,456,2,604,1,753,0,902,0,902,188,751,188,601,189,451,190,300,191,150,192,0,193
267,1274,441,1340,0,21,28,15,57,7,85,1,115,0,144,2,174,5,167,57,139,48,112,46,85,46,58,50,31,58,5,66
222,1366,1048,1490,6,43,142,35,279,28,416,21,552,14,689,7,826,0,817,75,680,83,544,91,408,99,272,107,136,115,0,124
1184,1311,2047,1440,0,50,143,41,287,33,430,25,574,16,717,8,861,0,863,76,719,84,575,93,432,102,288,111,144,120,1,129
1170,1149,2045,1319,8,66,151,55,295,44,439,33,582,22,726,11,870,0,875,114,729,123,583,132,437,142,291,151,145,160,0,170
490,1230,1033,1356,8,38,96,31,185,25,274,19,363,12,452,6,541,0,543,97,452,101,362,106,271,111,181,116,90,121,0,126
973,799,2018,1077,0,89,172,74,345,59,518,44,690,29,863,14,1036,0,1045,192,870,206,696,220,522,235,348,249,174,263,0,278
524,1065,689,1148,0,56,23,46,47,37,70,28,94,18,117,9,141,0,165,36,140,43,116,51,92,59,68,67,44,75,20,83
473,1110,705,1185,0,38,36,33,75,41,110,25,146,15,182,8,219,0,232,26,196,32,160,40,126,52,92,66,55,69,20,75
2230,1511,2289,1534,7,0,14,4,21,8,28,9,36,9,43,4,51,1,59,9,49,15,40,22,30,23,20,23,10,18,0,14
2234,1473,2285,1519,0,0,8,0,16,1,25,1,33,2,41,2,50,3,51,46,43,46,35,46,27,46,19,46,11,46,3,46
410,306,2038,836,109,179,362,149,615,119,868,89,1121,59,1374,29,1628,0,1550,403,1291,424,1033,445,775,466,516,487,258,508,0,530
698,2657,1464,3036,0,0,127,0,255,0,383,0,510,0,638,0,766,0,766,379,638,379,510,379,383,379,255,379,127,379,0,379
2262,2221,2304,2312,0,91,0,75,0,60,0,45,0,30,0,15,0,0,42,0,42,15,42,30,42,45,42,60,42,75,42,91
2212,1616,2304,1894,52,270,43,225,34,180,26,135,17,90,8,45,0,0,89,5,89,50,90,96,91,141,92,187,92,232,92,278
