83,80,425,132,0,0,57,0,114,0,171,0,228,0,285,0,342,0,342,52,285,52,228,52,171,52,114,52,57,52,0,52
625,85,935,140,0,0,51,0,103,0,155,0,206,0,258,0,310,0,310,55,258,55,206,55,155,55,103,55,51,55,0,55
1145,101,1464,142,0,0,53,0,106,0,159,0,212,0,265,0,319,0,319,41,265,41,212,41,159,41,106,41,53,41,0,41
80,145,1451,361,0,135,229,44,458,5,686,0,915,16,1143,57,1371,148,1327,216,1112,135,897,88,682,75,466,80,250,117,34,195
605,238,906,298,0,0,50,0,100,0,150,0,200,0,250,0,301,0,301,60,250,60,200,60,150,60,100,60,50,60,0,60
553,303,960,350,0,0,67,0,135,0,203,0,271,0,339,0,407,0,407,47,339,47,271,47,203,47,135,47,67,47,0,47
75,361,1444,498,0,0,228,0,456,0,684,0,912,0,1140,0,1369,0,1369,137,1140,137,912,137,684,137,456,137,228,137,0,137
664,516,872,558,0,0,34,0,69,0,104,0,138,0,173,0,208,0,208,42,173,42,138,42,104,42,69,42,34,42,0,42
270,571,1262,649,0,0,165,0,330,0,496,0,661,0,826,0,992,0,992,78,826,78,661,78,496,78,330,78,165,78,0,78
179,659,1342,703,0,0,193,0,387,0,581,0,775,0,969,0,1163,0,1163,44,969,44,775,44,581,44,387,44,193,44,0,44
109,722,1415,784,0,0,217,0,435,0,653,0,870,0,1088,0,1306,0,1306,62,1088,62,870,62,653,62,435,62,217,62,0,62
96,797,319,825,0,0,37,0,74,0,111,0,148,0,185,0,223,0,223,28,185,28,148,28,111,28,74,28,37,28,0,28
67,823,353,857,0,0,47,0,95,0,143,0,190,0,238,0,286,0,286,34,238,34,190,34,143,34,95,34,47,34,0,34
106,859,303,896,0,0,32,0,65,0,98,0,131,0,164,0,197,0,197,37,164,37,131,37,98,37,65,37,32,37,0,37
423,810,1101,877,0,0,113,0,226,0,339,0,452,0,565,0,678,0,678,67,565,67,452,67,339,67,226,67,113,67,0,67
1186,802,1423,831,0,0,39,0,79,0,118,0,158,0,197,0,237,0,237,29,197,29,158,29,118,29,79,29,39,29,0,29
1153,831,1464,857,0,0,51,0,103,0,155,0,207,0,259,0,311,0,311,26,259,26,207,26,155,26,103,26,51,26,0,26
1205,867,1402,903,0,0,32,0,65,0,98,0,131,0,164,0,197,0,197,36,164,36,131,36,98,36,65,36,32,36,0,36
