125,623,446,673,0,0,52,1,105,2,158,3,210,4,263,5,316,7,321,45,268,45,215,46,162,47,109,48,56,49,3,50
1634,310,2089,368,0,13,75,10,151,8,227,6,303,4,379,2,455,0,437,54,364,54,292,55,219,56,147,56,74,57,2,58
1689,366,2044,434,0,10,59,8,118,6,177,5,236,3,295,1,355,0,331,59,278,60,226,62,174,63,121,65,69,66,17,68
1457,417,2213,522,5,2,130,1,255,1,380,1,505,0,630,0,756,0,727,103,605,103,484,103,363,104,242,104,121,104,0,105
1396,526,2399,622,49,4,208,3,367,2,526,2,685,1,844,0,1003,0,977,82,814,84,651,86,488,89,325,91,162,93,0,96
1718,1320,2126,1381,0,0,68,0,136,0,204,0,272,0,340,0,408,0,404,59,338,59,272,59,207,60,141,60,75,60,10,61
2167,1423,2260,1453,87,0,73,0,59,0,46,0,32,0,18,0,5,0,0,26,15,26,31,27,46,28,62,28,77,29,93,30
1796,1464,2196,1507,388,0,323,0,258,0,194,0,129,0,64,0,0,0,6,43,71,40,137,38,203,35,268,33,334,30,400,28
251,1263,782,1322,16,24,101,20,187,16,272,12,358,8,443,4,529,0,531,49,442,50,354,52,265,54,177,55,88,57,0,59
325,1301,702,1349,377,0,314,3,251,7,188,11,125,15,62,19,0,23,24,48,82,45,141,42,200,39,259,36,318,33,377,31
321,349,940,612,0,82,94,37,197,58,295,39,391,9,490,0,591,2,619,115,521,128,428,154,332,171,239,201,146,230,55,263
1057,1482,1431,1562,0,7,62,5,124,4,187,3,249,2,311,1,374,0,374,73,312,74,251,75,190,76,129,77,68,78,7,80
232,1318,828,1381,0,25,99,20,198,16,298,12,397,8,496,4,596,0,583,46,487,48,392,51,296,54,201,57,105,60,10,63
145,636,1519,1270,0,226,223,145,447,78,675,41,903,10,1133,0,1374,83,1369,293,1162,309,958,332,761,379,579,478,395,571,203,634
298,654,607,781,0,91,46,68,93,44,140,23,190,10,241,0,296,5,309,42,260,49,212,55,166,68,121,86,78,107,34,127
427,698,618,777,0,38,30,28,60,18,90,10,122,8,153,5,185,0,191,32,162,41,132,46,103,53,74,60,46,70,18,79
285,1503,426,1588,0,7,22,5,45,4,67,3,90,2,112,1,135,0,141,75,121,76,101,78,82,80,62,81,42,83,23,85
0,1464,158,1494,0,11,25,9,51,7,77,5,103,3,129,1,155,0,158,18,131,20,105,22,79,24,52,26,26,28,0,30
0,1489,92,1515,0,9,14,7,29,6,44,4,59,3,74,1,89,0,92,17,77,18,62,20,47,21,32,23,17,24,3,26
427,1499,627,1547,0,4,32,3,65,2,98,2,131,1,164,0,197,0,200,48,168,47,136,47,104,47,72,46,40,46,8,46
429,1538,632,1581,0,7,33,5,66,4,99,3,132,2,165,1,199,0,203,33,170,34,137,36,105,38,72,39,39,41,7,43
355,1368,715,1410,0,16,59,13,119,10,179,8,238,5,298,2,358,0,360,28,300,30,240,32,181,35,121,37,61,39,2,42
825,1436,1051,1471,0,10,37,8,75,6,112,5,150,3,187,1,225,0,226,20,188,22,151,25,113,27,76,30,38,32,1,35
826,1460,1006,1486,0,8,29,6,59,5,89,4,118,2,148,1,178,0,180,23,150,23,120,24,90,24,60,25,30,25,0,26
2266,326,2425,382,20,0,43,3,66,6,89,9,112,12,135,15,159,19,148,56,123,51,98,47,74,43,49,39,24,35,0,31
2280,363,2403,410,1,0,21,3,41,6,62,10,82,13,102,16,123,20,111,47,92,44,74,42,55,40,37,38,18,36,0,34
2243,397,2418,453,15,0,41,2,68,5,95,8,121,11,148,14,175,17,158,56,131,52,105,48,79,44,52,40,26,36,0,33
1586,660,2294,700,1,4,118,3,236,2,354,2,472,1,590,0,708,0,705,39,587,39,470,39,352,39,235,39,117,39,0,40
1575,706,2295,728,0,0,120,0,240,0,360,0,480,0,600,0,720,0,718,22,598,21,479,21,360,21,241,20,122,20,3,20
1710,1379,2108,1397,0,0,66,0,132,0,199,0,265,0,331,0,398,0,398,18,331,18,265,18,199,18,132,18,66,18,0,18
1763,1409,2049,1428,0,0,47,0,95,0,143,0,190,0,238,0,286,0,286,19,238,19,190,19,143,19,95,19,47,19,0,19
1925,1431,2064,1449,0,3,22,2,45,2,68,1,90,1,113,0,136,0,139,14,116,14,93,15,70,16,47,16,24,17,2,18
1802,1499,2110,1527,0,8,51,6,102,5,153,4,204,2,255,1,307,0,308,26,257,26,206,26,155,27,104,27,53,27,3,28
1601,1434,1730,1450,0,0,21,0,43,0,64,0,86,0,107,0,129,0,129,16,107,16,86,16,64,16,43,16,21,16,0,16
1634,1467,1715,1493,0,0,13,0,27,0,40,0,54,0,67,0,81,0,81,26,67,26,54,26,40,26,27,26,13,26,0,26
2443,1413,2557,1487,0,0,19,0,38,0,57,0,76,0,95,0,114,0,114,74,95,74,76,74,57,74,38,74,19,74,0,74
2439,1265,2589,1301,9,5,32,4,56,3,79,2,103,1,126,0,150,0,150,34,125,34,100,34,75,35,50,35,25,35,0,36
2494,1217,2590,1239,0,1,16,0,32,0,48,0,64,0,80,0,96,0,96,22,80,22,64,22,48,22,32,22,16,22,1,22
2542,1241,2590,1262,1,4,8,3,16,2,23,2,31,1,38,0,46,0,48,21,40,20,32,20,24,19,16,19,8,18,0,18
1362,944,1464,968,0,0,17,0,34,0,51,0,68,0,85,0,102,0,102,24,85,24,68,24,51,24,34,24,17,24,0,24
