1051,265,1125,329,0,0,12,0,24,0,37,0,49,0,61,0,74,0,74,64,61,64,49,64,37,64,24,64,12,64,0,64
1320,382,1357,436,0,54,0,45,0,36,0,27,0,18,0,9,0,0,37,0,37,9,37,18,37,27,37,36,37,45,37,54
236,773,304,820,6,0,16,1,26,2,37,4,47,5,57,6,68,8,62,47,51,45,41,44,31,43,20,41,10,40,0,39
312,890,475,933,2,0,28,1,55,3,82,5,109,7,136,9,163,11,161,43,134,41,107,39,80,38,53,36,26,34,0,33
631,401,709,440,0,0,13,0,26,0,39,0,52,0,65,0,78,0,78,39,65,39,52,39,39,39,26,39,13,39,0,39
216,654,587,757,0,33,63,8,126,0,188,6,249,11,311,21,371,58,341,103,288,70,234,68,181,54,126,55,72,64,17,86
515,782,565,830,0,13,8,10,16,8,25,6,33,4,41,2,50,0,49,35,41,37,34,39,27,41,19,43,12,45,5,48
445,212,584,304,0,6,27,0,51,5,75,10,94,25,117,32,132,59,139,92,121,76,106,56,86,44,65,35,42,30,18,28
494,168,581,243,10,0,22,8,35,16,48,24,61,32,74,40,87,48,87,75,72,67,58,60,43,53,29,45,14,38,0,31
506,147,572,203,2,0,12,5,23,10,34,15,44,20,55,25,66,30,65,56,54,50,43,44,32,38,21,32,10,26,0,21
507,126,573,178,4,0,14,5,24,10,35,15,45,20,55,25,66,30,66,52,55,46,44,41,33,36,22,31,11,26,0,21
