109,175,431,258,0,29,51,15,103,1,155,3,207,0,260,3,313,15,322,70,269,65,216,66,164,69,112,73,59,71,8,83
128,327,419,381,0,11,47,9,94,7,142,5,189,3,236,1,284,0,291,50,242,50,194,51,146,52,98,52,50,53,2,54
97,382,458,423,0,20,59,6,119,3,179,3,238,0,299,4,359,4,361,24,301,20,241,19,182,21,123,22,63,24,5,41
118,563,438,596,0,12,53,9,106,4,159,3,213,3,266,0,320,4,320,19,267,21,214,23,161,23,109,25,56,29,4,33
146,602,413,640,0,9,44,14,89,9,133,0,178,0,222,16,267,18,260,33,217,38,176,22,134,21,91,36,49,38,8,32
522,227,590,288,17,0,25,1,34,2,42,3,51,4,59,5,68,7,67,61,55,59,44,57,33,56,22,54,11,52,0,51
358,461,407,476,0,1,8,0,16,0,24,0,32,0,40,0,48,0,49,14,41,14,33,14,25,14,17,14,9,14,2,15
361,480,397,490,0,0,5,0,11,0,17,0,23,0,29,0,35,0,36,10,30,10,24,10,18,10,12,10,6,10,0,10
405,462,433,491,4,29,3,24,2,20,2,15,1,11,0,6,0,2,25,0,25,4,26,9,26,14,27,19,27,24,28,29
430,464,449,478,0,0,3,0,6,0,9,0,12,0,15,0,19,0,19,14,16,13,13,13,10,13,7,13,4,13,1,13
432,480,452,490,0,0,3,0,6,0,9,0,12,0,15,0,19,1,20,10,16,9,13,9,10,9,7,9,4,9,1,9
456,465,492,493,0,0,5,0,11,0,17,1,22,1,28,1,34,2,36,28,30,27,24,27,18,27,12,27,6,27,0,27
490,466,503,494,3,28,2,23,2,19,1,14,1,10,0,5,0,1,10,0,10,4,11,9,11,13,12,18,12,22,13,27
