47,265,171,313,9,0,28,1,47,2,66,4,85,5,104,6,124,8,117,48,97,46,78,45,58,43,39,42,19,40,0,39
45,311,179,344,5,0,26,0,48,1,69,2,91,2,112,3,134,4,132,33,110,31,88,30,66,29,44,27,22,26,0,25
84,458,128,475,1,0,8,0,15,1,22,2,29,3,36,4,44,5,41,17,34,16,27,15,20,14,13,13,6,12,0,12
267,416,386,456,2,0,21,1,41,2,60,4,80,5,99,6,119,8,111,40,92,38,74,36,55,34,37,32,18,30,0,29
281,451,354,467,0,0,12,0,24,0,36,0,48,0,60,0,73,1,71,16,60,15,50,15,39,14,29,14,18,13,8,13
496,443,564,460,0,0,11,0,22,1,34,2,45,2,56,3,68,4,66,17,55,16,44,15,33,14,22,13,11,12,0,12
653,311,791,367,0,49,21,12,44,4,66,0,90,0,113,10,138,43,125,54,104,33,85,20,65,16,45,21,26,36,7,56
682,355,754,372,2,1,13,0,25,0,37,0,48,0,60,0,72,0,72,17,60,17,48,17,36,17,24,17,12,17,0,17
666,468,772,509,6,0,20,5,35,14,50,22,65,19,80,11,96,1,106,10,87,31,69,38,51,41,34,36,16,26,0,6
702,433,746,446,0,0,7,0,14,1,22,1,29,2,36,2,44,3,34,13,28,12,22,12,17,12,11,11,5,11,0,11
682,456,752,469,4,2,14,1,24,1,35,1,45,0,55,0,66,0,70,13,58,12,46,12,35,12,23,12,11,12,0,12
