139,251,1901,577,0,191,290,90,581,25,875,0,1169,10,1465,51,1762,124,1725,289,1442,210,1160,167,879,143,599,184,319,227,41,326
414,493,1613,635,10,47,204,39,398,31,593,23,787,15,981,7,1176,0,1199,105,999,111,799,117,599,123,399,129,199,135,0,142
547,626,1476,757,6,24,159,20,313,16,466,12,620,8,773,4,927,0,929,118,774,120,619,122,464,124,309,126,154,128,0,131
446,778,1613,875,13,15,205,12,397,10,590,7,782,5,974,2,1167,0,1144,58,953,64,762,71,572,77,381,84,190,90,0,97
454,843,1611,935,0,30,192,25,385,20,578,15,771,10,964,5,1157,0,1146,58,956,63,767,69,578,75,389,80,200,86,11,92
436,1096,1649,1210,10,39,210,32,411,26,611,19,812,13,1012,6,1213,0,1192,85,993,89,794,94,596,99,397,104,198,109,0,114
363,1173,1758,1293,3,42,235,35,467,28,699,21,931,14,1163,7,1395,0,1327,68,1105,76,884,85,663,94,442,102,221,111,0,120
441,1244,1701,1355,0,54,210,45,420,36,630,27,840,18,1050,9,1260,0,1164,78,974,83,785,89,596,94,407,100,218,105,29,111
298,1412,979,1493,0,6,113,5,227,4,340,3,454,2,567,1,681,0,642,81,537,80,433,80,329,79,224,79,120,78,16,78
1303,1376,1742,1459,0,16,73,13,146,10,219,8,292,5,365,2,439,0,416,78,347,78,279,79,211,80,142,81,74,82,6,83
1259,1454,1802,1524,0,23,90,19,181,15,271,11,362,7,452,3,543,0,527,65,439,65,351,66,263,67,175,68,87,69,0,70
