998,422,1209,488,2,24,36,20,71,16,106,12,141,8,176,4,211,0,209,42,174,46,139,50,104,54,69,58,34,62,0,66
855,301,1073,393,13,0,47,9,81,19,115,28,149,38,183,47,218,57,206,92,171,83,137,74,103,65,68,56,34,47,0,39
1819,137,1962,222,11,0,33,9,55,19,77,29,99,38,121,48,143,58,130,85,108,75,86,65,65,56,43,46,21,36,0,27
1903,255,2051,286,3,0,26,0,50,1,74,1,98,2,122,2,146,3,148,31,123,30,98,29,74,28,49,27,24,26,0,26
1441,1096,1657,1532,114,0,131,65,148,131,165,197,182,262,199,328,216,394,127,436,105,368,84,301,63,234,42,167,21,100,0,33
2501,1914,2906,2005,0,5,62,10,124,18,187,26,249,15,311,0,374,2,405,75,342,80,279,80,217,85,154,91,91,83,29,80
353,1192,514,1309,10,0,35,15,60,31,85,46,110,62,135,77,161,93,117,117,97,104,78,91,58,79,39,66,19,53,0,41
316,1254,451,1376,26,0,44,11,62,22,80,34,98,45,116,56,135,68,96,122,80,109,64,97,48,85,32,73,16,61,0,49
940,1732,1096,1841,0,88,19,73,39,58,58,44,78,29,97,14,117,0,156,44,138,54,120,65,102,76,84,87,66,98,49,109
1064,1233,1296,1498,76,0,102,35,128,71,154,106,180,142,206,177,232,213,193,265,160,227,128,189,96,151,64,113,32,75,0,37
1096,1355,1179,1462,18,0,28,11,39,23,50,35,61,46,72,58,83,70,64,107,53,96,42,85,32,74,21,63,10,52,0,42
2451,1615,2882,1825,24,0,91,2,159,4,227,6,295,8,363,10,431,13,421,210,350,207,280,205,210,202,140,200,70,197,0,195
775,2887,1113,3345,0,357,41,297,83,238,125,178,166,119,208,59,250,0,338,141,295,193,252,246,209,299,166,352,123,405,81,458
620,916,768,1101,0,125,18,104,37,83,56,62,74,41,93,20,112,0,148,63,129,83,110,103,91,124,72,144,53,164,34,185
311,1355,470,1459,18,0,41,11,65,23,88,35,112,46,135,58,159,70,135,104,112,95,90,86,67,77,45,68,22,59,0,50
771,794,1016,1042,43,0,55,56,77,103,113,138,147,174,194,198,245,219,212,248,161,226,116,199,77,166,42,129,25,75,0,29
1477,3339,1615,3692,70,353,58,295,46,238,35,181,23,124,11,67,0,10,65,0,77,56,89,113,101,170,113,226,125,283,138,340
355,2305,545,2433,0,45,27,37,54,30,82,22,109,15,136,7,164,0,190,96,164,101,139,106,114,112,89,117,64,122,39,128
0,1882,106,2305,0,400,1,333,2,266,3,200,4,133,5,66,7,0,103,10,103,78,104,147,104,216,105,285,105,354,106,423
163,2043,306,2334,39,0,56,45,73,91,91,137,108,183,125,229,143,275,57,291,47,264,38,238,28,211,19,185,9,158,0,132
1576,901,1833,997,42,0,77,1,113,3,149,5,185,6,221,8,257,10,231,96,192,91,154,86,115,81,77,76,38,71,0,67
1597,971,1779,1038,0,0,30,3,60,7,91,10,121,14,151,17,182,21,145,67,121,66,98,65,75,64,51,63,28,62,5,62
