524,163,3038,1090,0,252,490,5,929,0,1353,68,1761,205,2150,436,2514,787,2371,927,2048,696,1715,514,1371,390,1011,346,627,421,242,504
825,1903,2960,2534,37,0,352,200,678,353,1012,462,1359,509,1718,496,2091,416,2135,478,1739,621,1369,631,1011,579,664,465,325,309,0,78
1458,773,1590,880,0,0,21,6,43,13,64,20,86,27,107,34,129,41,132,107,111,103,90,99,69,96,48,92,27,88,6,85
1446,845,2147,1185,22,0,135,20,248,41,361,61,474,82,587,102,701,123,701,340,584,321,467,302,350,283,233,264,116,245,0,226
1197,1115,2477,1490,0,0,213,40,426,81,640,121,853,162,1066,202,1280,243,1270,375,1058,334,847,293,636,252,425,211,214,170,3,129
1763,1958,2030,2103,3,0,47,7,91,15,135,23,179,31,223,39,267,47,255,145,212,137,170,130,127,123,85,115,42,108,0,101
1659,2084,2165,2291,0,0,82,15,164,30,247,45,329,60,411,75,494,91,506,207,421,191,337,175,253,160,168,144,84,128,0,113
1653,1809,1807,1889,0,35,26,37,52,32,77,24,100,13,125,6,151,0,154,43,130,47,107,53,84,58,61,66,38,71,16,80
1819,1897,1968,1965,1,0,25,5,50,10,74,15,99,20,123,25,148,31,149,68,124,64,99,60,74,57,49,53,24,49,0,46
1986,1862,2075,1939,10,0,23,7,36,15,49,23,62,31,75,39,89,47,78,77,65,69,52,61,39,54,26,46,13,38,0,31
