2238,1305,2788,1581,0,0,95,13,191,24,267,107,361,125,456,138,550,159,542,276,457,255,370,242,284,229,197,219,111,206,25,195
1892,1404,2347,1674,3,0,81,13,162,21,234,55,298,114,376,130,455,143,447,270,373,249,298,242,224,229,149,221,75,210,0,205
2370,1508,2822,1737,0,0,72,16,146,26,212,70,284,88,360,91,436,91,452,229,381,221,310,213,241,195,170,187,99,179,29,169
2162,1708,2414,1814,0,0,40,6,81,12,122,18,162,24,203,30,244,36,252,106,211,100,171,95,131,89,91,84,51,78,11,73
2422,1744,2596,1838,0,0,27,4,55,8,83,12,110,16,138,20,166,24,174,94,146,90,118,87,91,83,63,80,35,76,8,73
1921,1742,2326,1872,0,0,66,11,133,23,200,35,266,46,333,58,400,70,405,130,337,122,270,115,203,107,136,100,69,92,2,85
2341,1809,2866,1942,0,0,86,11,172,23,258,35,344,46,430,58,517,70,525,133,438,123,352,114,265,104,179,95,92,85,6,76
2083,620,2501,761,0,0,69,14,139,29,209,44,278,59,348,74,418,89,407,141,339,127,271,113,203,99,135,85,67,71,0,57
2181,696,2428,805,0,0,40,9,81,19,122,28,162,38,203,47,244,57,247,109,206,100,166,91,126,83,85,74,45,65,5,57
1376,794,1599,937,0,65,32,54,65,43,98,32,131,21,164,10,197,0,223,81,188,91,154,101,120,112,86,122,52,132,18,143
610,688,1038,896,0,135,71,112,142,90,214,67,285,45,356,22,428,0,428,73,357,95,286,118,215,140,144,163,73,185,2,208
610,758,1051,948,0,132,73,110,147,88,220,66,294,44,367,22,441,0,441,47,368,70,295,94,223,118,150,142,77,166,5,190
1337,1654,1657,1919,62,0,105,26,148,52,191,79,234,105,277,131,320,158,273,265,227,234,182,203,136,172,91,141,45,110,0,80
2236,2274,2508,2409,2,0,46,4,90,8,134,13,178,17,222,21,267,26,272,135,226,131,181,128,136,124,90,121,45,117,0,114
2844,2321,2927,2425,5,101,4,84,3,67,2,50,1,33,0,16,0,0,70,10,72,25,74,41,76,57,78,72,80,88,83,104
2581,2258,2646,2315,0,0,10,0,21,0,32,0,43,0,54,0,65,0,65,57,54,57,43,57,32,57,21,57,10,57,0,57
2602,2378,2644,2432,0,54,0,45,0,36,0,27,0,18,0,9,0,0,42,0,42,9,42,18,42,27,42,36,42,45,42,54
2033,2315,2090,2378,0,63,0,52,0,42,0,31,0,21,0,10,0,0,57,0,57,10,57,21,57,31,57,42,57,52,57,63
1880,2302,1924,2367,0,65,0,54,0,43,0,32,0,21,0,10,0,0,44,0,44,10,44,21,44,32,44,43,44,54,44,65
1823,2180,1893,2243,0,0,11,0,23,0,35,0,46,0,58,0,70,0,70,63,58,63,46,63,35,63,23,63,11,63,0,63
1610,2193,1698,2313,0,120,0,100,0,80,0,60,0,40,0,20,0,0,88,0,88,20,88,40,88,60,88,80,88,100,88,120
1498,2097,1672,2162,0,0,28,3,57,6,86,9,114,12,143,15,172,18,174,65,145,62,117,59,88,56,60,53,31,50,3,47
994,2315,1057,2477,21,162,17,143,14,124,10,106,7,87,3,68,0,50,55,0,56,21,57,43,59,65,60,86,61,108,63,130
740,2567,872,2832,0,138,20,115,40,92,61,69,81,46,101,23,122,0,132,141,112,161,92,182,72,203,52,223,32,244,13,265
631,1926,825,2232,0,228,29,190,58,152,88,114,117,76,146,38,176,0,194,75,165,113,136,152,107,190,78,229,49,267,20,306
553,1825,973,2432,0,545,64,454,128,363,192,272,256,181,320,90,384,0,420,90,354,176,288,262,223,348,157,434,91,520,26,607
509,236,1140,638,0,285,98,226,198,171,303,124,407,78,516,41,623,0,631,114,518,143,411,182,301,218,200,270,105,337,10,402
932,202,1568,431,3,109,104,68,209,47,315,31,421,16,529,13,636,0,628,122,520,125,414,132,310,153,205,171,102,197,0,229
1628,184,2506,568,0,0,155,13,305,47,457,70,603,114,737,197,873,275,878,384,744,299,604,236,462,182,310,161,160,135,3,132
1885,220,2534,584,0,0,120,18,237,44,347,86,450,143,551,205,647,281,649,364,559,276,457,218,349,174,236,140,128,94,5,86
2142,2175,2358,2256,0,0,35,4,70,8,105,13,140,17,175,21,211,26,216,81,180,76,144,72,108,68,72,63,36,59,0,55
872,2435,922,2515,16,80,13,71,10,63,8,55,5,47,2,39,0,31,47,0,47,10,48,21,48,32,49,43,49,54,50,65
888,2575,922,2640,8,65,6,56,5,48,4,40,2,32,1,24,0,16,34,0,33,9,33,19,32,28,32,38,31,47,31,57
599,1393,877,1851,0,273,40,227,81,182,122,136,163,91,204,45,245,0,278,148,239,199,201,251,162,303,124,354,85,406,47,458
670,1549,916,1947,0,270,33,225,66,180,100,135,133,90,166,45,200,0,246,148,214,189,182,231,150,273,118,314,86,356,54,398
493,1817,701,2240,0,215,30,179,60,143,91,107,121,71,151,35,182,0,208,189,180,228,153,267,126,306,98,345,71,384,44,423
864,2687,1454,3000,0,257,91,200,183,145,279,99,377,57,480,28,585,0,590,91,488,114,391,151,294,187,201,234,121,312,11,313
2615,2653,2716,2812,23,120,19,100,15,80,11,60,7,40,3,20,0,0,73,23,77,45,82,68,87,91,91,113,96,136,101,159
1911,2526,2459,2760,10,0,98,3,187,7,276,10,365,14,454,17,543,21,548,234,456,232,365,230,274,228,182,226,91,224,0,223
158,2354,355,2419,3,0,34,2,66,4,97,6,129,8,160,10,192,13,197,65,164,62,131,59,98,56,65,53,32,50,0,47
181,2404,366,2456,8,0,35,1,63,3,91,5,118,6,146,8,174,10,185,52,154,51,123,50,92,49,61,48,30,47,0,47
