374,750,984,1038,0,234,101,75,203,21,304,0,406,16,508,73,610,234,485,273,418,156,354,117,292,109,231,122,170,161,114,288
433,1127,929,1335,73,0,126,54,180,83,234,98,288,93,343,70,400,8,496,91,415,150,333,192,251,208,168,195,84,161,0,106
1623,745,2231,1044,0,239,102,70,204,16,305,0,407,18,508,75,608,244,496,275,425,171,359,130,296,122,233,132,172,174,117,299
1680,1124,2173,1337,83,0,135,60,189,86,243,99,298,94,353,75,410,11,493,101,410,169,327,203,245,213,163,198,81,159,0,96
293,1405,1051,1524,8,20,132,16,257,13,382,10,506,6,631,3,756,0,758,106,631,108,505,110,379,112,252,114,126,116,0,119
449,1519,924,1625,0,5,79,4,158,3,237,2,316,1,395,0,475,0,465,106,388,106,311,106,235,106,158,106,81,106,5,106
1553,1418,2316,1519,13,15,136,12,259,10,383,7,506,5,629,2,753,0,763,93,635,94,508,95,381,97,254,98,127,99,0,101
1703,1514,2176,1618,0,10,78,8,157,6,236,5,315,3,394,1,473,0,468,93,391,94,314,96,237,98,160,100,83,102,6,104
415,2175,945,2461,0,0,88,0,176,0,265,0,353,0,441,0,530,0,530,286,441,286,353,286,265,286,176,286,88,286,0,286
1677,2168,2228,2461,0,0,91,0,183,0,275,0,367,0,459,0,551,0,551,293,459,293,367,293,275,293,183,293,91,293,0,293
