1490,597,3041,922,0,0,258,0,517,0,775,0,1034,0,1292,0,1551,0,1551,325,1292,325,1034,325,775,325,517,325,258,325,0,325
1519,971,3184,1124,0,0,277,0,555,0,832,0,1110,0,1387,0,1665,0,1665,153,1387,153,1110,153,832,153,555,153,277,153,0,153
202,612,1044,932,0,21,145,13,291,0,431,21,570,52,706,102,842,156,746,320,630,247,510,198,386,185,260,187,133,200,5,221
376,1010,662,1119,0,0,45,1,91,2,136,4,182,5,227,6,273,8,286,109,241,105,197,101,153,97,109,93,65,89,21,86
405,1103,615,1192,0,0,35,3,70,6,105,9,140,12,175,15,210,19,200,86,168,86,136,87,105,87,73,88,41,88,10,89
1602,1122,2064,1220,0,0,77,0,154,0,231,0,308,0,385,0,462,0,462,98,385,98,308,98,231,98,154,98,77,98,0,98
3324,953,3669,1059,0,0,57,0,115,0,172,0,230,0,287,0,345,0,345,106,287,106,230,106,172,106,115,106,57,106,0,106
3316,1062,3560,1166,0,0,40,0,81,0,122,0,162,0,203,0,244,0,244,104,203,104,162,104,122,104,81,104,40,104,0,104
1612,1231,1919,1316,0,0,51,0,102,0,153,0,204,0,255,0,307,0,307,85,255,85,204,85,153,85,102,85,51,85,0,85
210,1464,322,1560,0,0,18,0,37,0,56,0,74,0,93,0,112,0,112,96,93,96,74,96,56,96,37,96,18,96,0,96
192,1301,309,1428,0,127,0,105,0,84,0,63,0,42,0,21,0,0,117,0,117,21,117,42,117,63,117,84,117,105,117,127
355,1399,586,1542,0,6,37,5,74,4,112,3,149,2,186,1,224,0,231,115,197,119,164,124,131,129,97,133,64,138,31,143
498,1779,579,1841,0,5,13,4,27,3,40,2,54,1,67,0,81,0,78,54,66,55,54,56,43,58,31,59,19,60,8,62
592,1757,664,1811,0,0,10,0,21,0,32,0,43,0,54,0,65,0,72,47,62,48,52,49,42,50,32,51,22,52,13,54
1644,1954,1753,2024,0,0,18,0,36,0,54,0,72,0,90,0,109,0,109,70,90,70,72,70,54,70,36,70,18,70,0,70
1776,1928,1919,1988,0,0,23,0,47,0,71,0,95,0,119,0,143,0,143,60,119,60,95,60,71,60,47,60,23,60,0,60
2218,1492,2498,1609,0,80,42,62,84,44,129,36,173,23,218,13,262,0,280,44,233,52,189,67,144,78,99,91,56,109,10,117
2186,1788,2431,1957,0,96,38,80,76,64,114,48,152,32,190,16,229,0,245,73,209,89,174,105,139,121,104,137,69,153,34,169
2267,1931,2355,2006,0,34,13,28,26,22,39,17,52,11,65,5,78,0,88,54,76,57,64,61,52,64,40,68,28,71,16,75
2355,1900,2457,1954,0,7,17,5,34,4,51,3,68,2,85,1,102,0,94,49,79,49,64,50,49,51,34,52,19,53,5,54
2737,1528,2908,1593,0,0,28,0,57,0,85,0,114,0,142,0,171,0,171,65,142,65,114,65,85,65,57,65,28,65,0,65
4003,1853,4133,1920,0,34,17,28,35,22,53,17,71,11,89,5,107,0,130,39,114,43,98,48,82,53,66,57,50,62,34,67
3255,1020,3312,1178,0,158,0,131,0,105,0,79,0,52,0,26,0,0,57,0,57,26,57,52,57,79,57,105,57,131,57,158
2220,1559,2406,1664,0,60,29,48,58,36,87,24,116,13,147,5,179,0,186,43,153,43,123,50,94,59,66,74,39,89,13,105
4110,1786,4253,1872,0,37,17,30,34,24,52,18,69,12,86,6,104,0,143,47,124,53,105,60,86,66,67,73,48,79,29,86
3835,1675,4170,1888,0,132,43,110,87,88,131,66,174,44,218,22,262,0,335,93,291,113,247,133,204,153,160,173,116,193,73,213
3700,1347,4038,1529,0,128,50,106,101,85,152,64,202,42,253,21,304,0,338,47,289,69,240,92,191,114,142,137,93,159,44,182
3251,1194,3539,1324,2,3,49,2,97,2,145,1,192,1,240,0,288,0,285,130,237,130,190,130,142,130,95,130,47,130,0,130
445,1436,4047,1868,40,0,631,115,1225,122,1818,135,2413,102,3008,81,3602,81,3602,378,3001,371,2400,392,1799,432,1198,419,599,365,0,304
53,1032,4249,1531,68,0,742,162,1422,175,2101,175,2781,162,3461,141,4142,121,4196,472,3496,445,2794,465,2092,499,1391,485,693,425,0,276
