355,777,902,1099,8,142,95,118,183,94,271,71,359,47,447,23,535,0,547,172,455,197,364,222,273,247,182,272,91,297,0,322
363,1349,837,1486,8,57,85,47,163,38,241,28,318,19,396,9,474,0,469,88,390,96,312,104,234,112,156,120,78,128,0,137
339,1470,835,1609,8,51,89,42,170,34,252,25,333,17,414,8,496,0,496,88,413,96,330,105,248,113,165,122,82,130,0,139
423,1144,802,1244,2,59,64,49,127,39,190,29,253,19,316,9,379,0,379,43,315,52,252,62,189,71,126,81,63,90,0,100
476,1208,744,1269,0,40,44,33,89,26,134,20,178,13,223,6,268,0,268,24,223,30,178,36,134,42,89,48,44,54,0,61
512,1115,710,1186,13,27,43,22,74,18,105,13,136,9,167,4,198,0,194,44,161,48,129,53,97,57,64,62,32,66,0,71
465,710,615,797,0,85,16,39,39,20,62,6,87,0,113,2,150,55,131,64,104,31,83,25,64,28,47,39,31,57,18,87
469,802,600,862,16,14,35,35,52,37,69,35,85,26,100,13,115,0,131,13,112,33,92,47,71,56,49,60,25,55,0,38
278,1824,480,1931,0,0,34,13,71,23,105,36,140,49,173,66,202,93,200,107,169,86,137,67,104,51,69,40,34,28,1,13
276,1772,483,1912,9,0,43,16,79,27,113,44,145,64,178,82,207,108,205,140,175,113,142,95,108,79,72,65,37,52,0,42
