470,281,1624,454,4,0,195,10,387,20,579,30,770,40,962,50,1154,60,1150,173,958,163,766,154,575,145,383,136,191,127,0,118
1141,458,1320,501,1,0,30,1,60,2,90,3,119,4,149,5,179,6,178,43,148,42,118,42,89,41,59,41,29,40,0,40
1060,589,1402,646,1,0,57,2,114,4,171,6,228,8,285,10,342,13,341,57,284,55,227,54,170,53,113,51,56,50,0,49
746,689,860,733,0,0,19,0,38,0,57,0,76,0,95,0,114,0,114,44,95,44,76,44,57,44,38,44,19,44,0,44
893,692,1056,732,0,0,27,0,54,0,81,0,108,0,135,0,163,0,163,40,135,40,108,40,81,40,54,40,27,40,0,40
1102,679,1181,713,0,0,13,0,26,0,39,0,52,0,65,0,79,0,79,34,65,34,52,34,39,34,26,34,13,34,0,34
1065,713,1221,749,0,0,26,0,52,0,78,0,104,0,130,0,156,0,156,36,130,36,104,36,78,36,52,36,26,36,0,36
1253,685,1371,717,0,0,19,0,39,0,59,0,78,0,98,0,118,0,118,32,98,32,78,32,59,32,39,32,19,32,0,32
1270,718,1356,750,0,0,14,0,28,0,43,0,57,0,71,0,86,0,86,32,71,32,57,32,43,32,28,32,14,32,0,32
1395,703,1551,737,0,0,26,0,52,0,78,0,104,0,130,0,156,0,156,34,130,34,104,34,78,34,52,34,26,34,0,34
1595,707,1671,736,0,0,12,0,25,0,38,0,50,0,63,0,76,0,76,29,63,29,50,29,38,29,25,29,12,29,0,29
706,801,1726,844,0,0,170,0,340,0,510,0,680,0,850,0,1020,0,1020,43,850,43,680,43,510,43,340,43,170,43,0,43
787,885,1104,938,0,0,52,0,105,0,158,0,211,0,264,0,317,0,317,53,264,53,211,53,158,53,105,53,52,53,0,53
1267,885,1720,938,0,0,75,0,151,0,226,0,302,0,377,0,453,0,453,53,377,53,302,53,226,53,151,53,75,53,0,53
1115,1011,1353,1049,0,0,39,0,79,0,119,0,158,0,198,0,238,0,238,38,198,38,158,38,119,38,79,38,39,38,0,38
852,1084,1049,1121,0,0,32,0,65,0,98,0,131,0,164,0,197,0,197,37,164,37,131,37,98,37,65,37,32,37,0,37
790,1130,1106,1172,0,0,52,0,105,0,158,0,210,0,263,0,316,0,316,42,263,42,210,42,158,42,105,42,52,42,0,42
1400,1080,1584,1117,0,0,30,0,61,0,92,0,122,0,153,0,184,0,184,37,153,37,122,37,92,37,61,37,30,37,0,37
1352,1123,1633,1164,0,0,46,0,93,0,140,0,187,0,234,0,281,0,281,41,234,41,187,41,140,41,93,41,46,41,0,41
1075,1213,1376,1256,0,0,50,0,100,0,150,0,200,0,250,0,301,0,301,43,250,43,200,43,150,43,100,43,50,43,0,43
968,1306,1487,1355,0,9,86,7,172,6,259,4,345,3,431,1,518,0,519,34,432,36,346,39,259,41,173,44,86,46,0,49
716,1544,836,1576,3,3,22,2,42,2,61,1,81,1,100,0,120,0,118,30,98,30,78,30,59,31,39,31,19,31,0,32
718,1576,839,1608,2,0,21,0,41,0,61,1,81,1,101,1,121,2,119,27,99,27,79,28,59,29,39,30,19,31,0,32
1263,1532,1427,1577,0,9,27,7,54,6,82,4,109,3,136,1,164,0,163,35,136,36,110,38,84,40,57,41,31,43,5,45
1098,1545,1190,1593,3,3,17,2,32,2,47,1,62,1,77,0,92,0,84,48,70,47,56,47,42,47,28,47,14,47,0,47
862,1551,1031,1589,0,7,28,5,56,4,84,3,112,2,140,1,169,0,168,33,140,33,113,34,85,35,58,36,30,37,3,38
815,516,1651,670,0,89,141,32,282,3,422,0,561,11,699,55,836,122,800,154,670,94,539,60,408,45,276,55,143,81,10,128
