677,433,1823,761,34,52,220,37,407,0,593,3,778,16,962,55,1146,102,1070,320,891,276,712,252,534,239,356,244,178,291,0,328
225,883,1618,1176,0,0,232,1,464,3,696,5,928,6,1160,8,1393,10,1390,293,1166,289,943,285,720,281,496,277,273,273,50,270
1716,893,2179,1158,5,0,81,0,157,0,234,0,310,0,386,0,463,0,434,265,361,263,289,262,217,261,144,259,72,258,0,257
659,1350,1880,1537,11,0,212,2,413,4,614,6,815,8,1016,10,1218,13,1221,187,1017,187,814,187,610,187,407,187,203,187,0,187
890,1568,1594,1654,3,0,119,3,236,6,353,9,470,12,587,15,704,18,686,86,571,84,457,83,343,82,228,80,114,79,0,78
729,1602,1729,1779,44,0,197,49,350,70,503,75,657,65,810,44,964,3,1000,117,833,153,667,171,500,177,333,171,166,156,0,125
667,1831,1812,1966,0,28,190,7,381,44,572,80,763,49,954,0,1145,31,1127,103,942,75,756,124,571,135,387,119,203,70,18,83
1064,1805,1407,1870,0,18,57,15,114,12,171,9,228,6,285,3,343,0,341,65,284,64,228,64,172,63,115,63,59,62,3,62
940,2001,1597,2066,2,0,111,3,220,6,329,9,438,12,547,15,657,19,644,65,536,65,429,65,322,65,214,65,107,65,0,65
477,2082,2005,2181,13,0,264,2,516,4,767,6,1019,8,1270,10,1522,13,1528,99,1273,96,1018,93,764,91,509,88,254,85,0,83
685,2222,1732,2266,8,0,181,1,354,2,527,4,700,5,873,6,1047,8,1036,44,863,43,690,43,518,43,345,42,172,42,0,42
1160,2175,1277,2209,0,0,19,0,39,0,58,0,78,0,97,0,117,0,117,34,97,34,78,34,58,34,39,34,19,34,0,34
386,2305,550,2342,0,0,27,0,54,0,82,0,109,0,136,0,164,0,164,37,136,37,109,37,82,37,54,37,27,37,0,37
397,2347,527,2383,0,0,21,0,43,0,65,0,86,0,108,0,130,0,130,36,108,36,86,36,65,36,43,36,21,36,0,36
698,2297,1199,2396,0,0,83,0,167,0,250,0,334,0,417,0,501,0,501,99,417,99,334,99,250,99,167,99,83,99,0,99
1272,2308,1773,2396,0,0,83,0,167,0,250,0,334,0,417,0,501,0,501,88,417,88,334,88,250,88,167,88,83,88,0,88
490,2516,1999,2614,0,0,251,0,503,0,754,0,1006,0,1257,0,1509,0,1509,98,1257,98,1006,98,754,98,503,98,251,98,0,98
244,2640,659,2687,0,0,69,0,138,0,207,0,276,0,345,0,415,0,415,47,345,47,276,47,207,47,138,47,69,47,0,47
773,2635,1734,2710,0,0,160,0,320,0,480,0,640,0,800,0,961,0,961,75,800,75,640,75,480,75,320,75,160,75,0,75
1124,2729,1376,2786,0,0,42,0,84,0,126,0,168,0,210,0,252,0,252,57,210,57,168,57,126,57,84,57,42,57,0,57
1831,2651,2212,2687,0,0,63,0,127,0,190,0,254,0,317,0,381,0,381,36,317,36,254,36,190,36,127,36,63,36,0,36
1015,2414,1438,2531,0,50,70,19,141,0,211,3,282,6,352,19,423,52,403,117,338,68,271,63,204,55,136,63,68,76,0,96
1159,757,1305,807,0,0,24,0,48,0,73,0,97,0,121,0,146,0,146,50,121,50,97,50,73,50,48,50,24,50,0,50
